prediction_airplane,prediction_automobile,prediction_bird,prediction_cat,prediction_deer,prediction_dog,prediction_frog,prediction_horse,prediction_ship,prediction_truck,class_index,class_name
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.7922328e-14,2.1427754e-19,1.0,4.271986e-32,0.0,1.7871735e-37,2.1900075e-30,0.0,0.0,0.0,2,bird
0.0,4.676319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99995327,9,truck
0.0,0.0,0.0,0.0,0.0,8.200106e-11,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
1.0,0.0,1.3359036e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
4.031104e-27,8.5085684e-32,3.6682158e-07,4.519299e-24,0.99999964,1.640623e-09,3.1448958e-25,2.3817127e-16,1.4717889e-29,1.1604068e-27,4,deer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,2.78403e-29,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
6.047841e-38,9.5848036e-35,1.5155148e-17,3.5941437e-20,0.0,1.0,0.0,0.0,0.0,4.213261e-36,5,dog
1.3767258e-26,0.0,1.0,2.3065634e-14,0.0,7.826485e-24,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.000150795,0.0,0.9998492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
2.9482236e-16,1.5347685e-14,7.930927e-08,1.8276196e-14,8.513116e-17,4.6711075e-09,2.8200117e-19,0.9999999,9.999238e-23,5.8086715e-18,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
5.239499e-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4862841e-21,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.1822917e-28,2.6441089e-33,8.1131273e-29,0.0,3.9039046e-06,0.0,0.99999607,0.0,0.0,7,horse
8.177178e-11,2.1953775e-30,0.0,0.0,0.0,0.0,0.0,0.0,9.545042e-33,1.0,9,truck
0.0,0.0,3.505655e-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,1.5910543e-31,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,1.4276612e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0264684e-20,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.99718374,0.0,9.246461e-17,0.002816269,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.35242462,0.0,0.6475754,0.0,7.9286785e-12,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.412292e-27,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7215452e-25,0.0,1,automobile
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6819238e-37,4.1432808e-26,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,1.0,0.0,1.5865457e-08,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,1.0,0.0,7.386179e-23,0.0,0.0,0.0,0.0,3,cat
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,5.100302e-29,0.0,2.2160795e-12,0.0,0.0,0.0,0.0,1,automobile
3.7382077e-11,0.95697045,1.1097419e-21,1.3007258e-20,0.0,8.7597156e-29,1.6747181e-15,1.4935495e-35,0.043029495,2.36194e-21,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
3.4699323e-26,6.8469856e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,1.0,0.0,4.266544e-18,0.0,1.599708e-24,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.9999999,0.0,9.764625e-08,1.8913999e-23,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,6.017154e-27,0.0,2.2764398e-15,4.2000887e-20,0.0,0.0,3.4491484e-25,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8103176e-22,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.9976497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023502682,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.99413246,0.0,0.0,0.0,9.164528e-31,0.0058675637,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0002546204,0.0,0.9997454,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,1.0,0.0,9.999903e-35,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
1.0,0.0,0.0,3.527437e-28,0.0,0.0,0.0,2.5640859e-20,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,1.3568855e-28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.5562188,0.0,0.4437812,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.5762828e-32,1.3252265e-12,0.0,1.8098743e-31,0.0,0.0,4.1861109e-19,0.0,1.3822796e-38,1.0,9,truck
0.0,2.3519313e-36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
8.4214287e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,3.4560392e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.001363889,1.639182e-10,0.99863607,5.343464e-14,0.0,2.7790363e-28,1.0262892e-20,1.7947113e-36,1.5502048e-35,2.359481e-29,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
2.3095674e-35,4.840456e-19,1.5964117e-37,2.6939678e-10,0.0,1.5472708e-23,1.0,0.0,4.1191387e-33,2.4606634e-33,6,frog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,cat
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,4.4239944e-27,0.0,1.6460771e-13,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,1.0,0.0,2.1952179e-08,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,4.4586625e-25,1.0,0.0,0.0,0.0,6,frog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
3.906379e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,4.0971286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.99999595,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,1.0,4.2697376e-32,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
9.794249e-36,0.0,0.11945428,6.5625654e-29,0.88054574,4.9065633e-18,1.1069474e-25,7.2722027e-34,2.8555315e-38,4.2727084e-35,4,deer
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,1.6635324e-35,0.0,0.9996877,0.0,0.00031239237,0.0,3.5538696e-21,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,3.818487e-19,0.0,4.8421593e-05,0.0,0.9999516,0.0,7.386774e-32,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.4702922e-35,0.0,2.1995818e-11,6.996588e-31,8.7809894e-36,1.0,0.0,4.1344e-37,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4716147e-37,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,1.296011e-18,0.0,5.2224958e-18,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,6.1506784e-38,0.0,0.0,0.0,0.0,2,bird
1.0,5.250683e-10,5.0249705e-12,1.26486e-32,0.0,1.7867332e-34,7.759421e-31,0.0,1.3002083e-21,4.90362e-22,0,airplane
8.012886e-06,8.536361e-10,0.16023703,0.839755,7.347861e-33,1.8961632e-08,1.6557161e-15,2.444439e-18,3.0897793e-17,1.1123311e-19,3,cat
3.082454e-35,0.0,1.0,1.6338759e-38,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.2610581e-33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,1.0,0.0,0.0,2.654998e-23,1.8812264e-22,0.0,0.0,0.0,2,bird
1.0,0.0,3.1865394e-15,2.679075e-34,7.840609e-34,3.796065e-38,0.0,3.9415826e-37,1.42456065e-36,0.0,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.1646622e-08,0.0,1.0,0.0,0.0,7,horse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,3.4584844e-28,0.0,1.0,0.0,0.0,7,horse
0.0,3.5123583e-06,0.0,9.9474485e-26,0.0,0.99999654,0.0,0.0,0.0,4.5251766e-35,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
9.6780975e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8385388e-37,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.14790574e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
6.251924e-38,1.0153371e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,3.5979336e-33,0.0,0.0,0.0,0.0,1.723101e-13,0.0,0.0,0.0,0,airplane
1.0,0.0,2.0097539e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,2.065092e-21,0.0,0.0,0.0,0.0,7.080165e-32,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.6968614e-33,0.0,1.0,0.0,0.0,1.7443243e-35,0.0,0.0,0.0,0.0,2,bird
0.0,6.125168e-14,0.0,0.008106345,0.0,0.9918936,0.0,0.0,0.0,3.2479907e-38,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,1.0,0.0,3.4877156e-33,0.0,0.0,0.0,0.0,3,cat
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,3.6214124e-32,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,1.0,0.0,2.423183e-23,0.0,0.0,0.0,0.0,3,cat
1.2589871e-17,0.0,1.0,7.136309e-28,0.0,1.9067476e-34,0.0,0.0,0.0,0.0,2,bird
0.0,0.98113674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018863322,1,automobile
0.99998033,1.9657493e-05,2.9530097e-21,1.0439267e-11,0.0,1.496517e-15,2.760332e-20,1.0279214e-28,6.126303e-29,9.3868145e-24,0,airplane
0.0,4.441299e-24,0.0,5.5207987e-38,0.0,1.3827444e-22,0.0,1.0,0.0,4.1181633e-26,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
3.426543e-34,9.930126e-28,7.025162e-24,5.8810024e-06,0.0,0.99999416,0.0,1.7299876e-12,0.0,0.0,5,dog
9.0145466e-33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,2.3823592e-08,0.0,1.0,1.6444346e-26,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1349622e-13,1,automobile
3.0458085e-36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0002246e-31,8,ship
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.8365991,1.7089268e-29,8.004213e-05,5.4847273e-32,0.0,0.0,0.16332075,0.0,1.8914151e-21,6.114535e-29,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,9.103138e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,deer
1.0,4.295246e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1003e-20,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.7196129e-37,1.6432833e-23,1.7475416e-27,7.0961646e-34,1.0,7.536264e-36,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,1.0833287e-18,0.0,9.134171e-12,2.206607e-34,0.0,4.903063e-35,3.7103508e-23,1,automobile
4.3817604e-07,8.570184e-12,6.1053e-15,0.025376536,1.8307805e-16,0.9746231,4.2969008e-19,4.8685127e-09,3.66341e-18,2.2978818e-16,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,7.610163e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
4.487184e-36,7.8961174e-24,9.535138e-19,4.737857e-28,2.5451732e-33,1.0,7.020643e-33,1.6565529e-28,0.0,1.4629533e-33,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,2.05392e-21,0.0,0.0,0.0,0.0,3.57329e-38,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,1.4419697e-20,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
5.683118e-20,7.6343583e-34,1.9674182e-13,4.3127108e-07,2.1781165e-31,0.9999995,3.2993532e-35,4.7981387e-32,0.0,8.4745296e-38,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,2.690584e-36,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
4.088391e-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,2.9832437e-35,1.0,0.0,0.0,2.9667653e-20,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.9999999,0.0,2.2320671e-24,0.0,1.7632149e-07,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,4.79104e-34,0.0,1.0,0.0,0.0,7,horse
0.0,5.3720225e-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,1.934921e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.7645447e-25,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,3.8021675e-30,0.0,0.0,0.0,0.0,1,automobile
0.0,1.2059177e-37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.98402965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597029,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,4.3395865e-19,0.0,0.0,0.0,4.2113737e-17,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,1.4360484e-10,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,8.039458e-08,0.0,0.9999999,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,1.0,0.0,1.8576218e-15,0.0,0.0,0.0,0.0,3,cat
