file,prediction_butterfly,prediction_cat,prediction_cavallo,prediction_chicken,prediction_cow,prediction_elephant,prediction_horse,prediction_sheep,prediction_spider,prediction_squirrel,class,class_name
"('spider/OIP--h6vVDEsLvDub5kYptzR0wHaIF.jpeg', 'spider')",4.564438e-11,4.2601957e-13,4.032824e-14,3.1924986e-13,1.8520532e-15,9.884869e-13,1.3061031e-11,2.3335476e-14,1.0,3.9246614e-13,8,spider
"('spider/OIP--hmQqoKr_G707mZ9rLRqpQHaFT.jpeg', 'spider')",0.00016435042,8.926932e-05,4.4045114e-06,0.00019221439,6.1606283e-06,4.722421e-05,8.488061e-05,2.5920053e-05,0.99934584,3.964227e-05,8,spider
"('spider/OIP--i30_IZtgzJSLVYHcqZ9XAHaG0.jpeg', 'spider')",6.268252e-10,3.4912235e-14,1.2309786e-15,1.6583493e-12,1.8872565e-15,3.6493408e-14,1.0566131e-12,6.998727e-15,1.0,9.550775e-15,8,spider
"('spider/OIP--iOs_itHDpRD2yjk-mwEwQHaFq.jpeg', 'spider')",6.5389416e-11,3.7183285e-15,2.3807963e-16,1.5960467e-14,1.7871653e-16,5.9913515e-16,3.3770787e-14,1.2155603e-16,1.0,7.271891e-15,8,spider
"('spider/OIP--iZXLlQ8kwZFteToUcc3FgHaLF.jpeg', 'spider')",0.0005077727,7.734489e-06,1.1964428e-06,0.00013810876,0.00013017471,1.8298311e-07,0.00023299843,3.793726e-05,0.9989403,3.5622909e-06,8,spider
"('spider/OIP--kDooZgODx1W8mQbDp9o2AHaLh.jpeg', 'spider')",1.3100212e-07,2.103474e-09,5.052824e-11,1.0211343e-07,5.425567e-10,3.3429887e-11,4.520515e-09,1.6813338e-09,0.99999976,9.467696e-09,8,spider
"('spider/OIP--kf_6kpRF9aQHKS9EC6RCQHaFj.jpeg', 'spider')",1.890411e-09,1.4212859e-12,1.0865333e-12,2.902511e-12,2.1200812e-13,9.976311e-14,2.8512956e-11,1.12621575e-13,1.0,3.7564485e-13,8,spider
"('spider/OIP--lQfG3dmbRP866b7nr4zjwHaHi.jpeg', 'spider')",7.211718e-06,4.5953543e-11,1.9279264e-11,7.4724993e-10,9.987652e-12,4.391226e-12,3.7499484e-10,2.695936e-11,0.9999927,3.6116367e-11,8,spider
"('spider/OIP--ls5HT3t5c28oGUK89ZyGQHaHa.jpeg', 'spider')",0.00017243953,5.561128e-07,1.942891e-12,1.7306175e-10,1.6136529e-12,8.592522e-12,8.104121e-09,3.7550124e-12,0.99982697,4.8875846e-09,8,spider
"('spider/OIP--lsZxE1FUWRp5neiQqeHhgHaFw.jpeg', 'spider')",3.1065365e-08,5.500896e-10,5.14227e-12,4.2677006e-10,7.9716615e-12,1.7156757e-10,2.0899563e-10,7.4374745e-10,1.0,1.0816323e-09,8,spider
"('spider/OIP--m4jnueJjrxYnNCSc1bsnwHaGI.jpeg', 'spider')",1.7426105e-10,1.1576608e-13,1.6892503e-14,8.348077e-13,1.2048512e-14,2.8506277e-14,1.4438663e-12,3.8354833e-15,1.0,1.7546179e-13,8,spider
"('spider/OIP--m74RPaZ0HzKUT5m_LiOLgHaHX.jpeg', 'spider')",3.581485e-08,3.3701472e-11,2.3169763e-12,5.1118602e-11,2.8315005e-13,2.7783662e-13,6.251784e-11,4.4183336e-13,1.0,3.595276e-12,8,spider
"('spider/OIP--onBO5AGxrNBeHD2BoN1GgHaFj.jpeg', 'spider')",1.6490486e-07,3.047842e-10,1.3181024e-12,2.0516693e-09,5.9579047e-12,1.22672445e-11,3.4309536e-10,2.0118232e-11,0.9999999,4.516695e-10,8,spider
"('spider/OIP--qXQl73q9J-P1F3bUbhT2AHaF_.jpeg', 'spider')",0.0004134445,0.0004128803,2.4927675e-05,0.0022797054,9.391722e-05,8.02723e-05,0.0028308784,0.0007970195,0.9926924,0.000374482,8,spider
"('spider/OIP--r-6RJEZBi7lvoSii9HcwgHaF4.jpeg', 'spider')",6.992424e-09,4.315757e-11,1.01947334e-13,7.096921e-12,1.0354685e-13,8.0118956e-14,1.5464513e-11,5.737946e-14,1.0,2.8548352e-13,8,spider
"('spider/OIP--t73xCoD1MzXe048YvVjgQHaFj.jpeg', 'spider')",0.00011626741,0.0045506945,7.12106e-06,0.00017653062,2.194577e-05,2.3301543e-05,0.00011570506,7.894825e-05,0.976392,0.018517533,8,spider
"('spider/OIP--uGQZ44XeSCSqXDPMXn9wAHaFE.jpeg', 'spider')",4.0171173e-07,3.739321e-08,1.6378492e-09,7.0319054e-08,1.890327e-09,1.9382954e-08,7.009863e-08,1.3234122e-08,0.9999994,4.8357837e-08,8,spider
"('spider/OIP--ulVKiY1YDItEGxB7Cn26QEsEC.jpeg', 'spider')",3.9836006e-09,1.2334e-10,1.0948755e-12,1.0794225e-10,5.870434e-14,4.635844e-13,1.0550061e-08,9.377246e-13,1.0,1.31350035e-11,8,spider
"('spider/OIP--v5vE98yMAH8qnE3ZiRbpQHaG6.jpeg', 'spider')",5.4153093e-06,2.1019801e-08,1.067474e-10,1.8080913e-08,1.9174913e-09,7.8925916e-10,3.7092832e-08,2.1544697e-10,0.9999945,4.8920157e-08,8,spider
"('spider/OIP--vFshOK4AjqHJ2MnoMMPYwHaJ4.jpeg', 'spider')",0.19803342,8.551702e-09,1.4554857e-10,6.178017e-10,1.6560957e-11,2.7922134e-10,4.607675e-10,1.1437248e-11,0.80196655,5.950334e-10,8,spider
"('spider/OIP--w2VUzQpc7Ksl7H4v5zSjwAAAA.jpeg', 'spider')",9.239427e-08,2.2086435e-09,8.189718e-13,1.2444211e-10,5.1033396e-13,8.222261e-12,1.2959914e-10,3.5667454e-12,0.9999999,5.091923e-10,8,spider
"('spider/OIP--wAcx5TqkdgXfkkQtk_cJAHaEe.jpeg', 'spider')",6.628734e-09,4.039846e-10,3.938478e-11,5.8110157e-09,1.2954596e-11,9.1589125e-11,6.3124435e-09,1.4331343e-10,1.0,1.43899745e-08,8,spider
"('spider/OIP--wae2LH1nELpLtfuLnMlhgHaE9.jpeg', 'spider')",4.2881916e-09,1.060306e-11,1.7309994e-14,1.2518594e-12,5.9538556e-14,2.6014538e-14,8.720526e-12,1.9687245e-14,1.0,7.542387e-14,8,spider
"('spider/OIP--wwBOBk0nmB_9ylIezyehAHaE8.jpeg', 'spider')",0.0005076963,7.948165e-05,1.8445384e-06,0.0007286068,0.00013627103,0.00012614591,6.543359e-05,0.0013513626,0.9965061,0.00049718027,8,spider
"('spider/OIP--xV8LpQgFgzY4Iv8Tb-OAQAAAA.jpeg', 'spider')",6.4854513e-09,5.979928e-11,2.6748263e-12,3.2701678e-11,1.7858332e-12,4.9005973e-12,1.11738716e-10,5.741422e-12,1.0,7.495286e-12,8,spider
"('spider/OIP--xdNtr7NfOzIBj7A4ru5GwHaFj.jpeg', 'spider')",2.198123e-06,1.32162405e-08,1.1396606e-09,2.1457847e-08,7.954903e-09,3.4898195e-09,1.577911e-08,1.711277e-09,0.99999774,4.250976e-08,8,spider
"('spider/OIP--yAiLtilIcpRbafXPMw-_wHaGO.jpeg', 'spider')",8.439875e-06,8.47189e-08,8.3471186e-08,3.93155e-09,1.2681394e-09,1.614177e-08,4.9510255e-08,6.2593564e-10,0.9999913,2.2393579e-08,8,spider
"('spider/OIP--yHkD8lx6IY38YHQhLyrgAHaGp.jpeg', 'spider')",6.554046e-07,6.4810073e-09,1.1884652e-10,4.042905e-09,1.16073505e-10,4.305602e-10,1.2587063e-08,2.6383498e-10,0.9999993,1.7341419e-09,8,spider
"('spider/OIP--yiLmzRU0TOZueGBvE5LzgHaE7.jpeg', 'spider')",0.00010042273,4.0549594e-08,6.737168e-10,4.8493575e-08,1.5668689e-09,8.4957946e-10,4.6998537e-08,4.1926762e-10,0.9998994,1.499652e-09,8,spider
"('spider/OIP--z7HfLHPexGr2iWx-boH-gHaHa.jpeg', 'spider')",1.0561957e-07,4.4464747e-09,4.4470218e-07,2.869613e-08,2.0058455e-10,2.477378e-08,1.9782767e-06,4.3872614e-08,0.99999726,1.6504161e-07,8,spider
"('spider/OIP-0-vhTQ8jNpIT1w2JWXZcawHaFj.jpeg', 'spider')",2.568995e-17,7.222187e-22,1.0110014e-21,1.1091448e-20,2.034012e-23,6.9328827e-22,6.572977e-19,2.5622341e-23,1.0,2.1025081e-20,8,spider
"('spider/OIP-00kS-rx6V2Y_8i-h2B27wwDHEs.jpeg', 'spider')",2.802173e-08,3.1128203e-10,3.0032378e-12,2.430639e-09,6.290547e-12,1.5562031e-12,3.610384e-10,4.812344e-11,1.0,1.0901338e-10,8,spider
"('spider/OIP-02DU-g-N-pcVTi00bJwDpgHaFS.jpeg', 'spider')",7.467022e-05,1.4021238e-05,3.834387e-07,3.7910722e-06,1.235934e-08,1.0398003e-08,4.201386e-05,1.8036662e-08,0.9998635,1.5533266e-06,8,spider
"('spider/OIP-02MVkVV8gZF8y7G1pIxT3AHaLh.jpeg', 'spider')",2.0870651e-07,4.3919066e-10,3.2305734e-13,2.5771207e-10,1.1638647e-12,8.8238694e-13,1.8290633e-10,1.2391142e-12,0.99999976,3.0107994e-10,8,spider
"('spider/OIP-02i2ucMI44ZBR3-tW8OvQgHaE7.jpeg', 'spider')",2.0282705e-08,4.138984e-11,6.656318e-08,9.79768e-09,1.2282399e-10,9.252543e-09,1.3073661e-08,2.0951338e-09,0.9999999,3.2481137e-10,8,spider
"('spider/OIP-032iWfcNpzvFQk9f_ZXm3QEsDQ.jpeg', 'spider')",3.557242e-08,9.223017e-12,7.9075364e-14,1.995112e-12,1.9092453e-14,6.4254314e-15,9.368254e-13,1.0534868e-14,1.0,5.867568e-14,8,spider
"('spider/OIP-03dbd0WqhRyY_X6UUE8tQgHaE8.jpeg', 'spider')",3.0656342e-15,4.4474477e-19,1.0735244e-20,2.2217864e-18,8.658681e-21,1.5711717e-20,1.9143e-17,5.6090067e-21,1.0,6.9328406e-19,8,spider
"('spider/OIP-03kVc8Ekh9DpfxIOVf0TtAAAAA.jpeg', 'spider')",5.2935336e-09,2.1805691e-13,1.321272e-15,8.968436e-13,5.4556274e-15,1.267961e-14,8.8941804e-13,6.321617e-15,1.0,7.3575294e-14,8,spider
"('spider/OIP-04NIefRqi3wiiEkrls_T0wHaIj.jpeg', 'spider')",1.2998888e-09,8.4823874e-13,3.834019e-12,4.2491835e-13,1.9053263e-15,8.418403e-16,1.8429047e-12,1.97779e-15,1.0,3.4816724e-15,8,spider
"('spider/OIP-04fhoeLUsHSQ7MackFTF_AHaHa.jpeg', 'spider')",7.37758e-11,1.4568306e-14,1.8600885e-16,5.329431e-15,2.6872355e-17,3.557823e-17,9.715918e-15,3.9928954e-17,1.0,2.974727e-16,8,spider
"('spider/OIP-06wL-zd1kwkkXNWE9imqlQHaF2.jpeg', 'spider')",1.7926705e-14,1.09972676e-16,2.4679784e-17,6.371754e-16,1.9262675e-19,4.620966e-18,3.2372156e-14,1.0008958e-17,1.0,8.819075e-17,8,spider
"('spider/OIP-07At48nBw7EbmgWg7vnoIwHaFI.jpeg', 'spider')",5.323132e-05,4.7829803e-06,1.3070555e-06,5.0810513e-06,1.1812734e-06,2.3793161e-06,1.234051e-05,9.814773e-07,0.9999167,1.991346e-06,8,spider
"('spider/OIP-07o5Vthw00lAxObNWR0kNwAAAA.jpeg', 'spider')",2.8467732e-06,3.2225032e-09,1.727518e-10,1.01053324e-07,7.438616e-10,1.633963e-10,6.983849e-08,4.113545e-10,0.999997,7.058824e-10,8,spider
"('spider/OIP-098UrzZWz-7CMHlAm-FO5wHaE6.jpeg', 'spider')",8.471471e-05,2.8523792e-07,1.1468173e-08,2.5504964e-06,1.7506466e-08,8.718921e-09,2.1030141e-07,1.09833714e-07,0.99991167,4.3845168e-07,8,spider
"('spider/OIP-0EX9awGWs0LY7MzNoAv2lwHaFj.jpeg', 'spider')",6.511571e-06,3.5719314e-08,5.5747486e-12,6.9589784e-10,1.6304819e-11,1.0641872e-11,2.0138433e-09,7.7349495e-11,0.99999344,8.197542e-09,8,spider
"('spider/OIP-0EbCTHYOzDt9ci9KK2bkMgHaFD.jpeg', 'spider')",1.1308811e-08,1.5753138e-11,6.52781e-12,1.4691055e-10,1.4335901e-11,1.219227e-12,1.6891579e-09,1.7710978e-12,1.0,5.9029556e-12,8,spider
"('spider/OIP-0EzX5tih62nmnrMazt3BPQHaE8.jpeg', 'spider')",1.026317e-06,2.7715041e-09,3.4869357e-13,7.298425e-11,3.916028e-13,1.6356255e-13,3.6275608e-10,7.2810513e-13,0.9999989,8.989712e-10,8,spider
"('spider/OIP-0GcS51rWT_acQHpv8OAYFgHaE6.jpeg', 'spider')",4.119226e-10,2.3479765e-11,1.11063705e-13,4.612166e-12,4.3958733e-13,4.029843e-13,3.7764812e-11,1.0944636e-13,1.0,8.118632e-12,8,spider
"('spider/OIP-0IPQEHnLnWov91butx2wFgHaGx.jpeg', 'spider')",8.915861e-15,3.099448e-18,8.4295695e-20,9.445217e-18,2.3365602e-20,6.652792e-19,5.125007e-16,8.498535e-20,1.0,1.8322487e-17,8,spider
"('spider/OIP-0It-M-_MkF6wJ6_UPpyKVwHaF9.jpeg', 'spider')",0.004170808,0.00039308664,1.10747405e-05,0.001443946,0.00014685611,7.553048e-05,0.00013410057,0.00045108475,0.9914869,0.0016866836,8,spider
"('spider/OIP-0Ivnzv3__K8m_klHuBVFpAHaFi.jpeg', 'spider')",0.00033686357,0.057334438,6.313334e-07,0.0010572977,1.6151034e-05,3.347446e-05,0.00024039087,0.027766757,0.9127472,0.00046674194,8,spider
"('spider/OIP-0JsYjhcepnS8osyZkwdEYAHaLH.jpeg', 'spider')",1.6197159e-10,1.5675099e-14,6.0544386e-17,1.0054129e-14,6.4683645e-17,7.7777646e-16,1.5292924e-14,5.869596e-17,1.0,1.4233464e-14,8,spider
"('spider/OIP-0KrFxjWmN86M_XIKlWwg-QHaE8.jpeg', 'spider')",1.3772865e-07,4.945551e-10,2.8749848e-11,3.2418903e-08,5.3289127e-11,8.680553e-11,1.0402134e-09,7.344724e-11,0.9999999,1.06466e-09,8,spider
"('spider/OIP-0LK502flfe37QugceODQjAHaFj.jpeg', 'spider')",2.0007303e-05,1.2944167e-06,5.0100365e-08,2.104721e-05,1.5157632e-08,9.438552e-09,3.6117067e-06,3.737316e-08,0.99995327,5.6180244e-07,8,spider
"('spider/OIP-0LYTmV0lx2CWuqCL5K7FfwHaJ6.jpeg', 'spider')",1.2935126e-09,3.7780984e-13,1.8209434e-13,1.6838349e-12,1.6790995e-14,1.3249315e-11,8.8162096e-11,4.036689e-13,1.0,3.161308e-11,8,spider
"('spider/OIP-0LZxl35YZEJvcEYX2gpKVQHaFB.jpeg', 'spider')",1.5446269e-06,6.752567e-08,1.3209227e-09,2.6479157e-07,1.6186104e-09,3.9087324e-09,4.501278e-08,1.5650631e-09,0.9999976,4.435913e-07,8,spider
"('spider/OIP-0Nc_9FExpOrFdoWxny4Z3AHaFS.jpeg', 'spider')",1.7665321e-05,1.5684097e-06,8.094502e-06,8.1582275e-06,8.986427e-06,3.5855797e-07,6.7683195e-06,4.1907046e-05,0.9999043,2.2181662e-06,8,spider
"('spider/OIP-0OdZ5gaR44XNxUWikN6RMQDpEs.jpeg', 'spider')",0.0010752311,1.7587081e-06,5.297974e-10,1.948474e-07,2.2221096e-09,1.1100402e-08,5.437217e-08,2.697799e-09,0.99892265,1.208714e-07,8,spider
"('spider/OIP-0OlROh9XH2zOSJTq4IjvKAHaHY.jpeg', 'spider')",3.6709429e-09,1.03748066e-10,8.7418544e-13,1.6969104e-10,4.3773828e-13,2.715081e-14,2.4581825e-10,2.1187431e-13,1.0,2.6151065e-13,8,spider
"('spider/OIP-0PIIz78MuYqCPg8vmFmABQHaEs.jpeg', 'spider')",1.4046431e-05,7.553383e-10,7.742615e-10,1.2177689e-08,1.6125772e-12,4.0826366e-12,9.450962e-10,8.161123e-11,0.99998593,2.597222e-11,8,spider
"('spider/OIP-0PzqLP9YLpzcUQq687-jXAHaE7.jpeg', 'spider')",4.458813e-05,2.4359713e-07,1.0016584e-08,2.92265e-07,4.727325e-08,4.093961e-08,2.3831916e-07,1.2656329e-08,0.999954,5.885302e-07,8,spider
"('spider/OIP-0Q3yCEaBtflRQL45hj0VCAHaFN.jpeg', 'spider')",2.401693e-06,1.1119065e-08,5.3151696e-09,1.14729694e-07,9.374624e-10,1.6872704e-08,1.3979562e-08,1.7136353e-08,0.99999726,1.3742664e-07,8,spider
"('spider/OIP-0QLc28stZTUhh7doj-aaigHaEy.jpeg', 'spider')",4.673013e-10,3.6294364e-12,5.1666465e-14,3.7031814e-12,1.632133e-14,1.1143404e-12,2.828161e-12,5.019237e-14,1.0,1.294197e-12,8,spider
"('spider/OIP-0R7iOP-WGlB9FVca1by4BQHaFp.jpeg', 'spider')",3.1609727e-13,1.9461833e-16,1.804323e-18,4.8010733e-16,1.5764384e-18,1.1507855e-17,1.3563828e-14,2.2528092e-18,1.0,5.642647e-17,8,spider
"('spider/OIP-0Tx1K6M4P0SvL0wH18Hk3AHaFj.jpeg', 'spider')",3.0636096e-09,1.4430872e-12,4.907373e-14,5.896085e-14,3.1839877e-15,3.2532954e-15,9.2319624e-11,3.7534277e-16,1.0,3.9194227e-14,8,spider
"('spider/OIP-0VN6WtLBB0ffr4TOy9seqAHaE8.jpeg', 'spider')",1.0370079e-06,7.114303e-10,1.0630358e-11,2.7617991e-06,8.134088e-11,2.9145852e-10,6.878055e-10,1.68549e-08,0.9999962,6.0746017e-09,8,spider
"('spider/OIP-0WX2fyPeXrH62ZW0dogiFwHaHa.jpeg', 'spider')",0.0023863078,0.000384724,5.68489e-06,0.00015161853,1.9868648e-05,4.0931012e-05,8.536403e-05,1.5526935e-05,0.93997484,0.0569352,8,spider
"('spider/OIP-0XJtf-BO0SqbC4Ey_ShTBQHaLH.jpeg', 'spider')",1.6226381e-10,6.450495e-11,1.2435662e-15,3.8376e-14,1.4331812e-17,6.8785024e-17,1.1684304e-10,4.1325818e-17,1.0,7.412856e-15,8,spider
"('spider/OIP-0XK5W7PMSsJZMI8fKoERYwHaG2.jpeg', 'spider')",5.4075666e-05,1.1858547e-06,1.9261284e-08,2.3588407e-07,2.5523773e-08,9.088952e-07,7.586018e-07,1.2401526e-07,0.9990644,0.0008783067,8,spider
"('spider/OIP-0XOymv2_1J7O4A7YiKIKtwAAAA.jpeg', 'spider')",2.3861384e-08,4.5543525e-10,7.532907e-12,4.6352674e-10,4.457955e-11,1.6169796e-12,7.3477696e-10,2.7674883e-12,1.0,1.3364493e-11,8,spider
"('spider/OIP-0XoB9HHy62Ub42Mdd0PCFAHaJV.jpeg', 'spider')",2.2806644e-11,5.3909388e-14,9.137915e-16,2.1336832e-13,7.071154e-16,2.1238014e-16,2.5272824e-12,2.0628688e-16,1.0,7.889198e-15,8,spider
"('spider/OIP-0ZTa4yqMrwDNJycnbty_vwHaJ5.jpeg', 'spider')",4.097602e-08,1.9111107e-10,2.2328152e-10,7.4179085e-10,1.1874432e-11,3.0706953e-08,2.6805669e-08,4.0114662e-10,0.9999999,5.575795e-08,8,spider
"('spider/OIP-0akWha6lBgbrvO6Bhy_mZgHaE7.jpeg', 'spider')",6.233456e-08,7.438821e-10,6.7334445e-12,4.458758e-09,5.287594e-11,1.5718442e-11,3.3859098e-09,1.3448157e-11,0.9999999,7.179985e-09,8,spider
"('spider/OIP-0cM-S9DM76nhYUnuyfV0tAHaGv.jpeg', 'spider')",1.055829e-05,9.002344e-09,8.559051e-10,1.5263077e-09,3.2685507e-10,1.3968944e-09,8.915624e-09,2.6001915e-10,0.9999894,5.1981694e-08,8,spider
"('spider/OIP-0eOT5oCduvs-khvS-cgi_QHaFj.jpeg', 'spider')",9.15163e-15,2.0285157e-18,3.8462298e-19,5.2631956e-18,2.0772434e-21,2.927062e-19,1.1626689e-16,3.185132e-21,1.0,4.0608325e-19,8,spider
"('spider/OIP-0eg_5IZeA0byIgg6nqvGSQHaHh.jpeg', 'spider')",8.581746e-11,1.7334971e-14,2.0730354e-14,5.9783674e-14,1.1592948e-15,9.864099e-16,5.9617334e-13,1.3442817e-16,1.0,3.3028844e-14,8,spider
"('spider/OIP-0fM5PWqfYbMhI9yC3QSUNgHaE8.jpeg', 'spider')",4.9603165e-07,3.9423593e-08,1.6438579e-09,5.130002e-08,8.311625e-09,2.76335e-09,1.4126051e-07,2.6398612e-09,0.9999993,3.3698797e-08,8,spider
"('spider/OIP-0fQGYG3dfjh7gIUtoE3YHQHaE7.jpeg', 'spider')",1.3958925e-08,2.0050592e-10,1.4782313e-11,1.4704069e-09,6.052621e-11,7.240129e-11,3.6597345e-10,5.663852e-11,1.0,1.0235749e-09,8,spider
"('spider/OIP-0fZlw8AZCdSqOtdKCvHPMQAAAA.jpeg', 'spider')",1.259372e-06,8.730192e-10,1.1076417e-10,4.2842677e-10,1.1268966e-11,1.3710225e-10,5.185665e-10,1.8781405e-11,0.9999987,1.0144634e-10,8,spider
"('spider/OIP-0fzjTrV73I7NgBR115tHpwHaJ3.jpeg', 'spider')",2.2969294e-08,2.1190404e-11,1.8322954e-12,2.879617e-11,6.150322e-13,6.9065344e-12,8.161424e-11,7.886047e-13,1.0,2.8322652e-11,8,spider
"('spider/OIP-0gV23oVlz3hcf6j3cit1RAHaE8.jpeg', 'spider')",0.08256226,0.011010658,0.0045322757,0.010212652,0.0057860436,0.008154861,0.07080576,0.007551013,0.7986621,0.00072230626,8,spider
"('spider/OIP-0i09A7YlsLxcOX7_nVhYdAHaEK.jpeg', 'spider')",1.294251e-06,2.301101e-08,5.4118026e-11,5.5484786e-09,3.5427095e-10,7.1473674e-11,2.2618982e-08,6.2610744e-10,0.9999987,4.204501e-08,8,spider
"('spider/OIP-0iiuKnTdflxU_QnAbaNazAHaFQ.jpeg', 'spider')",2.354642e-10,1.0649211e-11,3.4134878e-13,1.2922137e-12,5.9547386e-15,2.8441445e-13,1.2904508e-11,2.6469253e-14,1.0,6.574361e-14,8,spider
"('spider/OIP-0iqKWng0xUVa4AsN1DDX7wHaFc.jpeg', 'spider')",3.8363683e-07,1.2675091e-09,2.5835075e-11,1.35488945e-08,2.1908982e-10,1.4197073e-10,5.7074045e-10,6.053015e-10,0.99999964,5.5584617e-09,8,spider
"('spider/OIP-0jJ4grj3bTvIzV04f2kcTgHaFj.jpeg', 'spider')",1.3570843e-10,4.4725012e-11,3.2688784e-14,4.9070665e-13,2.146787e-13,1.520155e-14,4.757508e-09,3.1310712e-14,1.0,8.104842e-13,8,spider
"('spider/OIP-0jJTDWLvh-5oK8MW_t59QgHaFj.jpeg', 'spider')",5.3823356e-08,2.9545969e-12,3.525913e-15,6.1556654e-12,8.074371e-16,4.2580956e-15,1.8062328e-12,1.9619047e-15,1.0,8.9321253e-13,8,spider
"('spider/OIP-0mkQlC4FTgP8wxPAXpv3agHaHC.jpeg', 'spider')",0.00037818545,0.00010678437,1.6891962e-06,8.309993e-05,7.760364e-06,2.7061364e-05,9.372474e-05,3.7698326e-05,0.9978205,0.0014434579,8,spider
"('spider/OIP-0r0I93PM9pdk52HGiQAZmQHaHa.jpeg', 'spider')",1.06583144e-07,1.6229056e-12,1.0729625e-14,5.8626926e-13,6.188878e-15,2.9237312e-15,6.5829335e-13,2.5847253e-15,0.9999999,4.890236e-14,8,spider
"('spider/OIP-0rK4RpSyreobeDtrfxFqBQHaHY.jpeg', 'spider')",2.2141009e-07,2.6914386e-09,1.328473e-10,2.0642048e-08,6.8967423e-09,9.175617e-11,1.0790095e-06,1.5481418e-09,0.9999987,9.03061e-10,8,spider
"('spider/OIP-0rgUPfZ-e18WTI0MA5Zl6AHaE8.jpeg', 'spider')",2.6475545e-06,3.8545394e-08,2.5103716e-10,1.0818223e-07,5.5000093e-10,6.159063e-09,1.8565318e-08,2.1382172e-08,0.99999714,3.2510894e-08,8,spider
"('spider/OIP-0sOAhEBXZE6OPzsi5SWcoQHaFj.jpeg', 'spider')",0.00014927206,1.7638889e-06,1.4646774e-07,1.18746e-06,3.4070817e-07,3.2452206e-07,7.4100734e-07,1.0077366e-07,0.99984264,3.4584077e-06,8,spider
"('spider/OIP-0siVKBrwQ5c_B1wfWn147wHaFj.jpeg', 'spider')",3.709102e-06,9.6775565e-08,5.5735677e-10,1.0990225e-08,4.3836978e-10,8.0058016e-10,1.8731017e-08,7.0305745e-10,0.9999962,4.8268756e-08,8,spider
"('spider/OIP-0so4wjsKxOM_vz0FkiiTOgAAAA.jpeg', 'spider')",6.685778e-05,1.6714101e-06,8.788238e-09,5.1113884e-06,1.0709712e-08,8.0225696e-08,3.8935917e-07,3.1380598e-08,0.9999244,1.4331574e-06,8,spider
"('spider/OIP-0wToASCClq6DuvSusp6znQHaE7.jpeg', 'spider')",7.1168074e-08,1.1104083e-09,4.8496613e-11,6.4303635e-10,1.1508107e-11,1.2544116e-09,7.654186e-09,6.837045e-11,0.9999999,2.5849218e-08,8,spider
"('spider/OIP-0wVBmkhxsVbzKOsK0QcVCwHaFd.jpeg', 'spider')",8.836375e-05,1.7025874e-05,1.4931652e-06,3.3810787e-07,3.5995205e-07,2.1212668e-06,1.4920878e-06,1.4188371e-06,0.9998841,3.198945e-06,8,spider
"('spider/OIP-0wzjk6qROnWGHotGPotHIAHaLG.jpeg', 'spider')",0.000101875725,8.7588745e-07,1.1548456e-08,4.6495032e-08,2.1640723e-08,6.3961174e-06,5.1227164e-07,6.967002e-08,0.999863,2.7132177e-05,8,spider
"('spider/OIP-0y7ix9aVj-HJdKQY32dnhQHaJM.jpeg', 'spider')",1.8471796e-13,2.820391e-17,2.0935535e-19,2.285889e-16,6.519139e-19,2.3469952e-19,1.4258638e-16,2.3611568e-19,1.0,2.2065756e-17,8,spider
"('spider/OIP-0yKacdygZEOc6y9fQLxM7AHaFs.jpeg', 'spider')",1.2995683e-06,2.4903844e-08,1.2289622e-09,0.02628342,3.4928107e-09,3.7195953e-09,7.580878e-07,8.571848e-07,0.9737135,1.4411762e-07,8,spider
"('spider/OIP-0yzNki6hzTDLRb_bQI3yFQHaHa.jpeg', 'spider')",0.00023895831,8.170312e-06,7.962544e-09,4.2701906e-08,6.489278e-09,2.270361e-08,1.338851e-07,2.2809854e-09,0.9997526,1.4748177e-07,8,spider
"('spider/OIP-0zJcREmlEcHE40oybscACAHaE7.jpeg', 'spider')",1.0891777e-14,6.683825e-19,3.2692734e-20,5.7776676e-18,1.4400506e-21,9.9473945e-21,1.7049144e-17,9.873782e-22,1.0,2.5934907e-19,8,spider
"('spider/OIP-1-nrNCWVZAujaY7ipmJfIQHaFG.jpeg', 'spider')",1.47217e-08,1.8467437e-12,2.1224695e-12,6.995842e-12,2.685673e-13,5.4735843e-12,1.5652953e-11,1.4281794e-13,1.0,3.4017776e-12,8,spider
"('spider/OIP-1-pwQsagY2xjc5svUxxLhAHaE8.jpeg', 'spider')",2.1733317e-07,7.580617e-11,2.7961192e-11,1.9328232e-10,6.5943426e-13,9.9003345e-14,1.9104399e-10,1.1128873e-12,0.99999976,4.8908377e-12,8,spider
"('spider/OIP-10xYQZ5mJyBMk9TQXhp3UADhEs.jpeg', 'spider')",1.07246295e-11,1.508377e-14,5.6869924e-16,8.304127e-15,1.9962841e-16,4.164202e-16,6.437239e-13,1.34692e-16,1.0,4.1843573e-14,8,spider
"('spider/OIP-12qiGTFXK3kf6cIQ0Xen2gAAAA.jpeg', 'spider')",1.316313e-13,3.7299013e-18,1.759111e-21,1.6288704e-18,2.3237957e-20,3.7097883e-21,1.5058277e-17,2.2353258e-21,1.0,1.3427523e-19,8,spider
"('spider/OIP-13QZBaL7hH_LwseyUqcZGQHaHX.jpeg', 'spider')",5.872206e-13,1.577185e-17,1.0073327e-21,6.969699e-19,1.9753186e-21,1.3385931e-21,7.922878e-17,3.3450244e-22,1.0,3.8948802e-19,8,spider
